Image Path,Ground Truth,Prediction
/d_sarafian/datasets/UVP5_processed_sep_2021/Diatoma/71639719_0.jpg,Diatoma,Diatoma
/d_sarafian/datasets/UVP5_processed_sep_2021/Copepoda/71332570_0.jpg,Copepoda,Copepoda
/d_sarafian/datasets/UVP5_processed_sep_2021/Eumalacostraca/71442602_0.jpg,Eumalacostraca,Eumalacostraca
/d_sarafian/datasets/UVP5_processed_sep_2021/darksphere/72341079_0.jpg,darksphere,Castanellidae
/d_sarafian/datasets/UVP5_processed_sep_2021/fiber_detritus/71943941_0.jpg,fiber_detritus,fiber_detritus
/d_sarafian/datasets/UVP5_processed_sep_2021/like_Copepoda/72027699_0.jpg,like_Copepoda,like_Copepoda
/d_sarafian/datasets/UVP5_processed_sep_2021/badfocus_artefact/170917956_0.jpg,badfocus_artefact,badfocus_artefact
/d_sarafian/datasets/UVP5_processed_sep_2021/badfocus_artefact/71295151_0.jpg,badfocus_artefact,badfocus_artefact
/d_sarafian/datasets/UVP5_processed_sep_2021/Crustacea/71807978_0.jpg,Crustacea,like_Copepoda
/d_sarafian/datasets/UVP5_processed_sep_2021/darksphere/71082666_0.jpg,darksphere,darksphere
/d_sarafian/datasets/UVP5_processed_sep_2021/like_Copepoda/170916935_0.jpg,like_Copepoda,like_Copepoda
/d_sarafian/datasets/UVP5_processed_sep_2021/feces/143361942_0.jpg,feces,feces
/d_sarafian/datasets/UVP5_processed_sep_2021/double sphere/143596973_0.jpg,double sphere,double sphere
/d_sarafian/datasets/UVP5_processed_sep_2021/Eucalanidae/144133985_0.jpg,Eucalanidae,Eucalanidae
/d_sarafian/datasets/UVP5_processed_sep_2021/detritus/71818292_0.jpg,detritus,detritus
/d_sarafian/datasets/UVP5_processed_sep_2021/badfocus_artefact/71019049_0.jpg,badfocus_artefact,badfocus_artefact
/d_sarafian/datasets/UVP5_processed_sep_2021/detritus/143360149_0.jpg,detritus,detritus
/d_sarafian/datasets/UVP5_processed_sep_2021/fiber_detritus/71482609_0.jpg,fiber_detritus,fiber_detritus
/d_sarafian/datasets/UVP5_processed_sep_2021/Aulosphaeridae/171019244_0.jpg,Aulosphaeridae,Aulosphaeridae
/d_sarafian/datasets/UVP5_processed_sep_2021/fiber_detritus/72228961_0.jpg,fiber_detritus,fiber_detritus
/d_sarafian/datasets/UVP5_processed_sep_2021/Eumalacostraca/143361084_0.jpg,Eumalacostraca,Eumalacostraca
/d_sarafian/datasets/UVP5_processed_sep_2021/Diatoma/72300954_0.jpg,Diatoma,Diatoma
/d_sarafian/datasets/UVP5_processed_sep_2021/Eumalacostraca/170897294_0.jpg,Eumalacostraca,Eumalacostraca
/d_sarafian/datasets/UVP5_processed_sep_2021/Copepoda/71318644_0.jpg,Copepoda,like_Copepoda
/d_sarafian/datasets/UVP5_processed_sep_2021/Diatoma/71423553_0.jpg,Diatoma,Diatoma
/d_sarafian/datasets/UVP5_processed_sep_2021/like_Copepoda/71892323_0.jpg,like_Copepoda,like_Copepoda
/d_sarafian/datasets/UVP5_processed_sep_2021/Diatoma/72330940_0.jpg,Diatoma,Diatoma
/d_sarafian/datasets/UVP5_processed_sep_2021/badfocus_artefact/71984355_0.jpg,badfocus_artefact,badfocus_artefact
/d_sarafian/datasets/UVP5_processed_sep_2021/badfocus_artefact/71914150_0.jpg,badfocus_artefact,badfocus_artefact
/d_sarafian/datasets/UVP5_processed_sep_2021/detritus/71578483_0.jpg,detritus,detritus
/d_sarafian/datasets/UVP5_processed_sep_2021/fiber_detritus/71892512_0.jpg,fiber_detritus,fiber_detritus
/d_sarafian/datasets/UVP5_processed_sep_2021/badfocus_artefact/71763394_0.jpg,badfocus_artefact,badfocus_artefact
/d_sarafian/datasets/UVP5_processed_sep_2021/like_Copepoda/71832602_0.jpg,like_Copepoda,like_Copepoda
/d_sarafian/datasets/UVP5_processed_sep_2021/Diatoma/71680603_0.jpg,Diatoma,Diatoma
/d_sarafian/datasets/UVP5_processed_sep_2021/like_Copepoda/143474961_0.jpg,like_Copepoda,like_Copepoda
/d_sarafian/datasets/UVP5_processed_sep_2021/Copepoda/71421949_0.jpg,Copepoda,Copepoda
/d_sarafian/datasets/UVP5_processed_sep_2021/detritus/170919702_0.jpg,detritus,detritus
/d_sarafian/datasets/UVP5_processed_sep_2021/Doliolida/71863670_0.jpg,Doliolida,othertocheck
/d_sarafian/datasets/UVP5_processed_sep_2021/fiber_detritus/72226641_0.jpg,fiber_detritus,fiber_detritus
/d_sarafian/datasets/UVP5_processed_sep_2021/Crustacea/71504405_0.jpg,Crustacea,Crustacea
/d_sarafian/datasets/UVP5_processed_sep_2021/Diatoma/72294525_0.jpg,Diatoma,Diatoma
/d_sarafian/datasets/UVP5_processed_sep_2021/Copepoda/143493863_0.jpg,Copepoda,Copepoda
/d_sarafian/datasets/UVP5_processed_sep_2021/detritus/72243070_0.jpg,detritus,detritus
/d_sarafian/datasets/UVP5_processed_sep_2021/fiber_detritus/71591465_0.jpg,fiber_detritus,Diatoma
/d_sarafian/datasets/UVP5_processed_sep_2021/badfocus_artefact/143140285_0.jpg,badfocus_artefact,badfocus_artefact
/d_sarafian/datasets/UVP5_processed_sep_2021/rhizaria like/143656947_0.jpg,rhizaria like,Castanellidae
/d_sarafian/datasets/UVP5_processed_sep_2021/feces/72045401_0.jpg,feces,feces
/d_sarafian/datasets/UVP5_processed_sep_2021/like_Copepoda/71678168_0.jpg,like_Copepoda,like_Copepoda
/d_sarafian/datasets/UVP5_processed_sep_2021/badfocus_artefact/71116615_0.jpg,badfocus_artefact,badfocus_artefact
/d_sarafian/datasets/UVP5_processed_sep_2021/badfocus_artefact/72179339_0.jpg,badfocus_artefact,badfocus_artefact
/d_sarafian/datasets/UVP5_processed_sep_2021/like_Copepoda/143547811_0.jpg,like_Copepoda,like_Copepoda
/d_sarafian/datasets/UVP5_processed_sep_2021/badfocus_artefact/72096540_0.jpg,badfocus_artefact,badfocus_artefact
/d_sarafian/datasets/UVP5_processed_sep_2021/rhizaria like/72354196_0.jpg,rhizaria like,detritus
/d_sarafian/datasets/UVP5_processed_sep_2021/Copepoda/71079384_0.jpg,Copepoda,Copepoda
/d_sarafian/datasets/UVP5_processed_sep_2021/fiber_detritus/71732500_0.jpg,fiber_detritus,fiber_detritus
/d_sarafian/datasets/UVP5_processed_sep_2021/detritus/143427957_0.jpg,detritus,detritus
/d_sarafian/datasets/UVP5_processed_sep_2021/detritus/170934335_0.jpg,detritus,detritus
/d_sarafian/datasets/UVP5_processed_sep_2021/Diatoma/72123215_0.jpg,Diatoma,Diatoma
/d_sarafian/datasets/UVP5_processed_sep_2021/Diatoma/71885828_0.jpg,Diatoma,Diatoma
/d_sarafian/datasets/UVP5_processed_sep_2021/badfocus_artefact/72064799_0.jpg,badfocus_artefact,badfocus_artefact
/d_sarafian/datasets/UVP5_processed_sep_2021/Diatoma/71618945_0.jpg,Diatoma,Diatoma
/d_sarafian/datasets/UVP5_processed_sep_2021/Aulosphaeridae/144125428_0.jpg,Aulosphaeridae,Aulosphaeridae
/d_sarafian/datasets/UVP5_processed_sep_2021/fiber_detritus/71431159_0.jpg,fiber_detritus,fiber_detritus
/d_sarafian/datasets/UVP5_processed_sep_2021/Acantharea/71084498_0.jpg,Acantharea,Acantharea
/d_sarafian/datasets/UVP5_processed_sep_2021/Aulosphaeridae/143203050_0.jpg,Aulosphaeridae,Aulosphaeridae
/d_sarafian/datasets/UVP5_processed_sep_2021/badfocus_artefact/70944115_0.jpg,badfocus_artefact,badfocus_artefact
/d_sarafian/datasets/UVP5_processed_sep_2021/Eucalanidae/71534201_0.jpg,Eucalanidae,Eucalanidae
/d_sarafian/datasets/UVP5_processed_sep_2021/othertocheck/71079788_0.jpg,othertocheck,fiber_detritus
/d_sarafian/datasets/UVP5_processed_sep_2021/Eumalacostraca/70959733_0.jpg,Eumalacostraca,Eumalacostraca
/d_sarafian/datasets/UVP5_processed_sep_2021/Aulosphaeridae/71016434_0.jpg,Aulosphaeridae,Castanellidae
/d_sarafian/datasets/UVP5_processed_sep_2021/detritus/71008138_0.jpg,detritus,detritus
/d_sarafian/datasets/UVP5_processed_sep_2021/othertocheck/71115960_0.jpg,othertocheck,darksphere
/d_sarafian/datasets/UVP5_processed_sep_2021/Aulosphaeridae/71478365_0.jpg,Aulosphaeridae,Aulosphaeridae
/d_sarafian/datasets/UVP5_processed_sep_2021/badfocus_artefact/72235486_0.jpg,badfocus_artefact,badfocus_artefact
/d_sarafian/datasets/UVP5_processed_sep_2021/fiber_detritus/71988859_0.jpg,fiber_detritus,fiber_detritus
/d_sarafian/datasets/UVP5_processed_sep_2021/like_Copepoda/72074450_0.jpg,like_Copepoda,like_Copepoda
/d_sarafian/datasets/UVP5_processed_sep_2021/Eumalacostraca/143589170_0.jpg,Eumalacostraca,fiber_detritus
/d_sarafian/datasets/UVP5_processed_sep_2021/badfocus_artefact/71032965_0.jpg,badfocus_artefact,badfocus_artefact
/d_sarafian/datasets/UVP5_processed_sep_2021/Diatoma/72110834_0.jpg,Diatoma,Diatoma
/d_sarafian/datasets/UVP5_processed_sep_2021/Diatoma/72008404_0.jpg,Diatoma,Diatoma
/d_sarafian/datasets/UVP5_processed_sep_2021/elongated stick/143520944_0.jpg,elongated stick,elongated stick
/d_sarafian/datasets/UVP5_processed_sep_2021/Diatoma/72367257_0.jpg,Diatoma,Diatoma
/d_sarafian/datasets/UVP5_processed_sep_2021/feces/71708838_0.jpg,feces,feces
/d_sarafian/datasets/UVP5_processed_sep_2021/Diatoma/72366991_0.jpg,Diatoma,Diatoma
/d_sarafian/datasets/UVP5_processed_sep_2021/Diatoma/71390546_0.jpg,Diatoma,Diatoma
/d_sarafian/datasets/UVP5_processed_sep_2021/like_Copepoda/71019119_0.jpg,like_Copepoda,like_Copepoda
/d_sarafian/datasets/UVP5_processed_sep_2021/badfocus_artefact/71582537_0.jpg,badfocus_artefact,badfocus_artefact
/d_sarafian/datasets/UVP5_processed_sep_2021/like_Copepoda/71052506_0.jpg,like_Copepoda,like_Copepoda
/d_sarafian/datasets/UVP5_processed_sep_2021/Aulacantha/143439251_0.jpg,Aulacantha,Aulacantha
/d_sarafian/datasets/UVP5_processed_sep_2021/Acantharea/72332222_0.jpg,Acantharea,Acantharea
/d_sarafian/datasets/UVP5_processed_sep_2021/like_Copepoda/71041405_0.jpg,like_Copepoda,like_Copepoda
/d_sarafian/datasets/UVP5_processed_sep_2021/detritus/71417015_0.jpg,detritus,fiber_detritus
/d_sarafian/datasets/UVP5_processed_sep_2021/Aulacantha/143437522_0.jpg,Aulacantha,Aulacantha
/d_sarafian/datasets/UVP5_processed_sep_2021/like_Copepoda/71735574_0.jpg,like_Copepoda,like_Copepoda
/d_sarafian/datasets/UVP5_processed_sep_2021/like_Copepoda/72244475_0.jpg,like_Copepoda,like_Copepoda
/d_sarafian/datasets/UVP5_processed_sep_2021/detritus/71018373_0.jpg,detritus,detritus
/d_sarafian/datasets/UVP5_processed_sep_2021/badfocus_artefact/71495101_0.jpg,badfocus_artefact,badfocus_artefact
/d_sarafian/datasets/UVP5_processed_sep_2021/double sphere/143341926_0.jpg,double sphere,double sphere
/d_sarafian/datasets/UVP5_processed_sep_2021/badfocus_artefact/71217827_0.jpg,badfocus_artefact,badfocus_artefact
/d_sarafian/datasets/UVP5_processed_sep_2021/badfocus_artefact/71326148_0.jpg,badfocus_artefact,badfocus_artefact
/d_sarafian/datasets/UVP5_processed_sep_2021/Diatoma/71102343_0.jpg,Diatoma,Diatoma
/d_sarafian/datasets/UVP5_processed_sep_2021/Acantharea/72241351_0.jpg,Acantharea,Acantharea
/d_sarafian/datasets/UVP5_processed_sep_2021/Aulacantha/170890344_0.jpg,Aulacantha,Aulacantha
/d_sarafian/datasets/UVP5_processed_sep_2021/othertocheck/70975519_0.jpg,othertocheck,leg_Coelodendridae
/d_sarafian/datasets/UVP5_processed_sep_2021/fiber_detritus/71433115_0.jpg,fiber_detritus,fiber_detritus
/d_sarafian/datasets/UVP5_processed_sep_2021/Diatoma/71275794_0.jpg,Diatoma,Diatoma
/d_sarafian/datasets/UVP5_processed_sep_2021/Doliolida/71756179_0.jpg,Doliolida,Doliolida
/d_sarafian/datasets/UVP5_processed_sep_2021/othertocheck/143416289_0.jpg,othertocheck,like_Copepoda
/d_sarafian/datasets/UVP5_processed_sep_2021/Pyrosoma/143302668_0.jpg,Pyrosoma,Pyrosoma
/d_sarafian/datasets/UVP5_processed_sep_2021/like_Copepoda/143512752_0.jpg,like_Copepoda,like_Copepoda
/d_sarafian/datasets/UVP5_processed_sep_2021/Diatoma/71268702_0.jpg,Diatoma,Diatoma
/d_sarafian/datasets/UVP5_processed_sep_2021/Diatoma/71262979_0.jpg,Diatoma,Diatoma
/d_sarafian/datasets/UVP5_processed_sep_2021/darksphere/143324863_0.jpg,darksphere,darksphere
/d_sarafian/datasets/UVP5_processed_sep_2021/Diatoma/72010051_0.jpg,Diatoma,Diatoma
/d_sarafian/datasets/UVP5_processed_sep_2021/Aulosphaeridae/71879807_0.jpg,Aulosphaeridae,Aulosphaeridae
/d_sarafian/datasets/UVP5_processed_sep_2021/Aulosphaeridae/143140027_0.jpg,Aulosphaeridae,Aulosphaeridae
/d_sarafian/datasets/UVP5_processed_sep_2021/Diatoma/72267130_0.jpg,Diatoma,Diatoma
/d_sarafian/datasets/UVP5_processed_sep_2021/double sphere/71435050_0.jpg,double sphere,double sphere
/d_sarafian/datasets/UVP5_processed_sep_2021/Castanellidae/71657678_0.jpg,Castanellidae,Castanellidae
/d_sarafian/datasets/UVP5_processed_sep_2021/fiber_detritus/71775372_0.jpg,fiber_detritus,fiber_detritus
/d_sarafian/datasets/UVP5_processed_sep_2021/fiber_detritus/71010177_0.jpg,fiber_detritus,fiber_detritus
/d_sarafian/datasets/UVP5_processed_sep_2021/elongated stick/143668642_0.jpg,elongated stick,elongated stick
/d_sarafian/datasets/UVP5_processed_sep_2021/fiber_detritus/71286720_0.jpg,fiber_detritus,fiber_detritus
/d_sarafian/datasets/UVP5_processed_sep_2021/Copepoda/71302521_0.jpg,Copepoda,Copepoda
/d_sarafian/datasets/UVP5_processed_sep_2021/fiber_detritus/71406533_0.jpg,fiber_detritus,fiber_detritus
/d_sarafian/datasets/UVP5_processed_sep_2021/Diatoma/71758071_0.jpg,Diatoma,Diatoma
/d_sarafian/datasets/UVP5_processed_sep_2021/detritus/143128562_0.jpg,detritus,detritus
/d_sarafian/datasets/UVP5_processed_sep_2021/like_Copepoda/71368323_0.jpg,like_Copepoda,Copepoda
/d_sarafian/datasets/UVP5_processed_sep_2021/othertocheck/72049417_0.jpg,othertocheck,othertocheck
/d_sarafian/datasets/UVP5_processed_sep_2021/fiber_detritus/71484174_0.jpg,fiber_detritus,fiber_detritus
/d_sarafian/datasets/UVP5_processed_sep_2021/fiber_detritus/70947175_0.jpg,fiber_detritus,fiber_detritus
/d_sarafian/datasets/UVP5_processed_sep_2021/fiber_detritus/71733030_0.jpg,fiber_detritus,fiber_detritus
/d_sarafian/datasets/UVP5_processed_sep_2021/like_Copepoda/143384636_0.jpg,like_Copepoda,like_Copepoda
/d_sarafian/datasets/UVP5_processed_sep_2021/fiber_detritus/72151759_0.jpg,fiber_detritus,fiber_detritus
/d_sarafian/datasets/UVP5_processed_sep_2021/fiber_detritus/72212063_0.jpg,fiber_detritus,fiber_detritus
/d_sarafian/datasets/UVP5_processed_sep_2021/detritus/143688548_0.jpg,detritus,detritus
/d_sarafian/datasets/UVP5_processed_sep_2021/Hydrozoa/143246505_0.jpg,Hydrozoa,Hydrozoa
/d_sarafian/datasets/UVP5_processed_sep_2021/like_Copepoda/143634884_0.jpg,like_Copepoda,like_Copepoda
/d_sarafian/datasets/UVP5_processed_sep_2021/Aulosphaeridae/143543770_0.jpg,Aulosphaeridae,Aulosphaeridae
/d_sarafian/datasets/UVP5_processed_sep_2021/Aulosphaeridae/143513917_0.jpg,Aulosphaeridae,Aulosphaeridae
/d_sarafian/datasets/UVP5_processed_sep_2021/Chaetognatha/71982864_0.jpg,Chaetognatha,Eucalanidae
/d_sarafian/datasets/UVP5_processed_sep_2021/detritus/71598041_0.jpg,detritus,fiber_detritus
/d_sarafian/datasets/UVP5_processed_sep_2021/Acantharea/71921934_0.jpg,Acantharea,Acantharea
/d_sarafian/datasets/UVP5_processed_sep_2021/like_Copepoda/71080750_0.jpg,like_Copepoda,Eumalacostraca
/d_sarafian/datasets/UVP5_processed_sep_2021/Eumalacostraca/143578470_0.jpg,Eumalacostraca,Eumalacostraca
/d_sarafian/datasets/UVP5_processed_sep_2021/like_Copepoda/71000265_0.jpg,like_Copepoda,Ostracoda
/d_sarafian/datasets/UVP5_processed_sep_2021/Eumalacostraca/71871524_0.jpg,Eumalacostraca,Eumalacostraca
/d_sarafian/datasets/UVP5_processed_sep_2021/badfocus_artefact/170937730_0.jpg,badfocus_artefact,badfocus_artefact
/d_sarafian/datasets/UVP5_processed_sep_2021/badfocus_artefact/71003035_0.jpg,badfocus_artefact,badfocus_artefact
/d_sarafian/datasets/UVP5_processed_sep_2021/Copepoda/71731554_0.jpg,Copepoda,Copepoda
/d_sarafian/datasets/UVP5_processed_sep_2021/Eumalacostraca/72327063_0.jpg,Eumalacostraca,detritus
/d_sarafian/datasets/UVP5_processed_sep_2021/fiber_detritus/71406696_0.jpg,fiber_detritus,fiber_detritus
/d_sarafian/datasets/UVP5_processed_sep_2021/Siphonophorae/72342295_0.jpg,Siphonophorae,Siphonophorae
/d_sarafian/datasets/UVP5_processed_sep_2021/Diatoma/71353276_0.jpg,Diatoma,Diatoma
/d_sarafian/datasets/UVP5_processed_sep_2021/badfocus_artefact/71544467_0.jpg,badfocus_artefact,badfocus_artefact
/d_sarafian/datasets/UVP5_processed_sep_2021/Chaetognatha/143683462_0.jpg,Chaetognatha,Chaetognatha
/d_sarafian/datasets/UVP5_processed_sep_2021/fiber_detritus/72112542_0.jpg,fiber_detritus,fiber_detritus
/d_sarafian/datasets/UVP5_processed_sep_2021/fiber_detritus/72048625_0.jpg,fiber_detritus,fiber_detritus
/d_sarafian/datasets/UVP5_processed_sep_2021/Copepoda/171065958_0.jpg,Copepoda,Copepoda
/d_sarafian/datasets/UVP5_processed_sep_2021/Diatoma/71271390_0.jpg,Diatoma,Diatoma
/d_sarafian/datasets/UVP5_processed_sep_2021/Aulosphaeridae/144123551_0.jpg,Aulosphaeridae,Aulosphaeridae
/d_sarafian/datasets/UVP5_processed_sep_2021/detritus/72280996_0.jpg,detritus,detritus
/d_sarafian/datasets/UVP5_processed_sep_2021/Diatoma/72065297_0.jpg,Diatoma,Diatoma
/d_sarafian/datasets/UVP5_processed_sep_2021/Castanellidae/71661248_0.jpg,Castanellidae,Castanellidae
/d_sarafian/datasets/UVP5_processed_sep_2021/fiber_detritus/71667112_0.jpg,fiber_detritus,fiber_detritus
/d_sarafian/datasets/UVP5_processed_sep_2021/detritus/143530577_0.jpg,detritus,detritus
/d_sarafian/datasets/UVP5_processed_sep_2021/elongated stick/143353921_0.jpg,elongated stick,elongated stick
/d_sarafian/datasets/UVP5_processed_sep_2021/Copepoda/71477093_0.jpg,Copepoda,Copepoda
/d_sarafian/datasets/UVP5_processed_sep_2021/Aulosphaeridae/143699708_0.jpg,Aulosphaeridae,Aulosphaeridae
/d_sarafian/datasets/UVP5_processed_sep_2021/Copepoda/143423460_0.jpg,Copepoda,Copepoda
/d_sarafian/datasets/UVP5_processed_sep_2021/Diatoma/71352842_0.jpg,Diatoma,Diatoma
/d_sarafian/datasets/UVP5_processed_sep_2021/Acantharea/71079845_0.jpg,Acantharea,Acantharea
/d_sarafian/datasets/UVP5_processed_sep_2021/Copepoda/71362221_0.jpg,Copepoda,Copepoda
/d_sarafian/datasets/UVP5_processed_sep_2021/Hydrozoa/71599389_0.jpg,Hydrozoa,Hydrozoa
/d_sarafian/datasets/UVP5_processed_sep_2021/Aulosphaeridae/171019365_0.jpg,Aulosphaeridae,Aulosphaeridae
/d_sarafian/datasets/UVP5_processed_sep_2021/badfocus_artefact/71089469_0.jpg,badfocus_artefact,badfocus_artefact
/d_sarafian/datasets/UVP5_processed_sep_2021/detritus/71865226_0.jpg,detritus,detritus
/d_sarafian/datasets/UVP5_processed_sep_2021/fiber_detritus/71594599_0.jpg,fiber_detritus,fiber_detritus
/d_sarafian/datasets/UVP5_processed_sep_2021/fiber_detritus/71324696_0.jpg,fiber_detritus,fiber_detritus
/d_sarafian/datasets/UVP5_processed_sep_2021/badfocus_artefact/143244327_0.jpg,badfocus_artefact,badfocus_artefact
/d_sarafian/datasets/UVP5_processed_sep_2021/detritus/143479102_0.jpg,detritus,fiber_detritus
/d_sarafian/datasets/UVP5_processed_sep_2021/fiber_detritus/72210208_0.jpg,fiber_detritus,fiber_detritus
/d_sarafian/datasets/UVP5_processed_sep_2021/fiber_detritus/143463282_0.jpg,fiber_detritus,fiber_detritus
/d_sarafian/datasets/UVP5_processed_sep_2021/like_Copepoda/143280653_0.jpg,like_Copepoda,like_Copepoda
/d_sarafian/datasets/UVP5_processed_sep_2021/detritus/71188968_0.jpg,detritus,Eumalacostraca
/d_sarafian/datasets/UVP5_processed_sep_2021/Diatoma/72363660_0.jpg,Diatoma,Diatoma
/d_sarafian/datasets/UVP5_processed_sep_2021/othertocheck/71515108_0.jpg,othertocheck,Diatoma
/d_sarafian/datasets/UVP5_processed_sep_2021/Copepoda/71738317_0.jpg,Copepoda,Copepoda
/d_sarafian/datasets/UVP5_processed_sep_2021/fiber_detritus/143631772_0.jpg,fiber_detritus,fiber_detritus
/d_sarafian/datasets/UVP5_processed_sep_2021/Diatoma/71177771_0.jpg,Diatoma,Diatoma
/d_sarafian/datasets/UVP5_processed_sep_2021/Eumalacostraca/143643724_0.jpg,Eumalacostraca,Eumalacostraca
/d_sarafian/datasets/UVP5_processed_sep_2021/fiber_detritus/71771202_0.jpg,fiber_detritus,fiber_detritus
/d_sarafian/datasets/UVP5_processed_sep_2021/Copepoda/143286324_0.jpg,Copepoda,Copepoda
/d_sarafian/datasets/UVP5_processed_sep_2021/badfocus_artefact/72020859_0.jpg,badfocus_artefact,badfocus_artefact
/d_sarafian/datasets/UVP5_processed_sep_2021/like_Copepoda/143131134_0.jpg,like_Copepoda,like_Copepoda
/d_sarafian/datasets/UVP5_processed_sep_2021/badfocus_artefact/71838469_0.jpg,badfocus_artefact,badfocus_artefact
/d_sarafian/datasets/UVP5_processed_sep_2021/Eumalacostraca/71216487_0.jpg,Eumalacostraca,Eumalacostraca
/d_sarafian/datasets/UVP5_processed_sep_2021/like_Copepoda/70930919_0.jpg,like_Copepoda,like_Copepoda
/d_sarafian/datasets/UVP5_processed_sep_2021/badfocus_artefact/71937497_0.jpg,badfocus_artefact,badfocus_artefact
/d_sarafian/datasets/UVP5_processed_sep_2021/detritus/71224338_0.jpg,detritus,detritus
/d_sarafian/datasets/UVP5_processed_sep_2021/detritus/71721182_0.jpg,detritus,detritus
/d_sarafian/datasets/UVP5_processed_sep_2021/Copepoda/71103539_0.jpg,Copepoda,Copepoda
/d_sarafian/datasets/UVP5_processed_sep_2021/fiber_detritus/143508424_0.jpg,fiber_detritus,fiber_detritus
/d_sarafian/datasets/UVP5_processed_sep_2021/Diatoma/71200978_0.jpg,Diatoma,Diatoma
/d_sarafian/datasets/UVP5_processed_sep_2021/detritus/71592408_0.jpg,detritus,detritus
/d_sarafian/datasets/UVP5_processed_sep_2021/Copepoda/170863586_0.jpg,Copepoda,Copepoda
/d_sarafian/datasets/UVP5_processed_sep_2021/detritus/71366443_0.jpg,detritus,detritus
/d_sarafian/datasets/UVP5_processed_sep_2021/Aulosphaeridae/143496045_0.jpg,Aulosphaeridae,Aulosphaeridae
/d_sarafian/datasets/UVP5_processed_sep_2021/badfocus_artefact/71596970_0.jpg,badfocus_artefact,badfocus_artefact
/d_sarafian/datasets/UVP5_processed_sep_2021/fiber_detritus/71462867_0.jpg,fiber_detritus,fiber_detritus
/d_sarafian/datasets/UVP5_processed_sep_2021/like_Copepoda/143161645_0.jpg,like_Copepoda,like_Copepoda
/d_sarafian/datasets/UVP5_processed_sep_2021/Copepoda/72025371_0.jpg,Copepoda,Copepoda
/d_sarafian/datasets/UVP5_processed_sep_2021/like_Copepoda/143554819_0.jpg,like_Copepoda,like_Copepoda
/d_sarafian/datasets/UVP5_processed_sep_2021/Copepoda/71735890_0.jpg,Copepoda,Copepoda
/d_sarafian/datasets/UVP5_processed_sep_2021/detritus/143293221_0.jpg,detritus,detritus
/d_sarafian/datasets/UVP5_processed_sep_2021/detritus/71470785_0.jpg,detritus,detritus
/d_sarafian/datasets/UVP5_processed_sep_2021/Diatoma/72325580_0.jpg,Diatoma,Diatoma
/d_sarafian/datasets/UVP5_processed_sep_2021/darksphere/71348113_0.jpg,darksphere,darksphere
/d_sarafian/datasets/UVP5_processed_sep_2021/Eumalacostraca/71532410_0.jpg,Eumalacostraca,like_Copepoda
/d_sarafian/datasets/UVP5_processed_sep_2021/like_Copepoda/71706051_0.jpg,like_Copepoda,Copepoda
/d_sarafian/datasets/UVP5_processed_sep_2021/Diatoma/71402445_0.jpg,Diatoma,Diatoma
/d_sarafian/datasets/UVP5_processed_sep_2021/Diatoma/71728189_0.jpg,Diatoma,Diatoma
/d_sarafian/datasets/UVP5_processed_sep_2021/Copepoda/71641678_0.jpg,Copepoda,Copepoda
/d_sarafian/datasets/UVP5_processed_sep_2021/fiber_detritus/71286967_0.jpg,fiber_detritus,fiber_detritus
/d_sarafian/datasets/UVP5_processed_sep_2021/rhizaria like/170857005_0.jpg,rhizaria like,rhizaria like
/d_sarafian/datasets/UVP5_processed_sep_2021/darksphere/143248940_0.jpg,darksphere,darksphere
/d_sarafian/datasets/UVP5_processed_sep_2021/Aulosphaeridae/143513862_0.jpg,Aulosphaeridae,Aulosphaeridae
/d_sarafian/datasets/UVP5_processed_sep_2021/Aulosphaeridae/171144174_0.jpg,Aulosphaeridae,Aulosphaeridae
/d_sarafian/datasets/UVP5_processed_sep_2021/like_Copepoda/143257418_0.jpg,like_Copepoda,like_Copepoda
/d_sarafian/datasets/UVP5_processed_sep_2021/Diatoma/71720001_0.jpg,Diatoma,Diatoma
/d_sarafian/datasets/UVP5_processed_sep_2021/fiber_detritus/170894054_0.jpg,fiber_detritus,Diatoma
/d_sarafian/datasets/UVP5_processed_sep_2021/like_Copepoda/170879316_0.jpg,like_Copepoda,like_Copepoda
/d_sarafian/datasets/UVP5_processed_sep_2021/Eumalacostraca/71455572_0.jpg,Eumalacostraca,othertocheck
/d_sarafian/datasets/UVP5_processed_sep_2021/feces/72046058_0.jpg,feces,feces
/d_sarafian/datasets/UVP5_processed_sep_2021/detritus/71862960_0.jpg,detritus,detritus
/d_sarafian/datasets/UVP5_processed_sep_2021/fiber_detritus/71221610_0.jpg,fiber_detritus,fiber_detritus
/d_sarafian/datasets/UVP5_processed_sep_2021/Diatoma/71054082_0.jpg,Diatoma,Diatoma
/d_sarafian/datasets/UVP5_processed_sep_2021/like_Copepoda/171115467_0.jpg,like_Copepoda,like_Copepoda
/d_sarafian/datasets/UVP5_processed_sep_2021/fiber_detritus/72052781_0.jpg,fiber_detritus,fiber_detritus
/d_sarafian/datasets/UVP5_processed_sep_2021/fiber_detritus/72149149_0.jpg,fiber_detritus,fiber_detritus
/d_sarafian/datasets/UVP5_processed_sep_2021/fiber_detritus/71404199_0.jpg,fiber_detritus,fiber_detritus
/d_sarafian/datasets/UVP5_processed_sep_2021/fiber_detritus/71406620_0.jpg,fiber_detritus,fiber_detritus
/d_sarafian/datasets/UVP5_processed_sep_2021/like_Copepoda/144103801_0.jpg,like_Copepoda,Copepoda
/d_sarafian/datasets/UVP5_processed_sep_2021/detritus/71277384_0.jpg,detritus,Acantharea
